idTweet,idUser,idRetweet,createdAt,urlEnd,source
6.80738E+17,587690079,6.8131E+17,28/12/2015,/status/681309819509313536,Twitter for Android
6.80738E+17,195497504,6.81308E+17,28/12/2015,/status/681308385158017028,Twitter Web Client
6.80738E+17,2571505396,6.81267E+17,28/12/2015,/status/681267310921957376,Twitter for Android
6.80738E+17,1874737033,6.81251E+17,28/12/2015,/status/681250716636282880,Twitter for Android
6.80738E+17,302500923,6.8125E+17,28/12/2015,/status/681249575965995008,Twitter for Android
6.80738E+17,4483827161,6.81244E+17,27/12/2015,/status/681244423565389824,Twitter for Android
6.80738E+17,3393775258,6.81244E+17,27/12/2015,/status/681243620746391552,Twitter for Android
6.75632E+17,1443343988,6.75639E+17,12/12/2015,/status/675639132463480832,Twitter for Android
6.75607E+17,898433816,6.75685E+17,12/12/2015,/status/675684861051576321,Twitter Web Client
6.75596E+17,187136543,6.77127E+17,16/12/2015,/status/677126991619866625,Twitter Web Client
6.75596E+17,848950321,6.77127E+17,16/12/2015,/status/677126852805304321,Twitter Web Client
6.75596E+17,298040213,6.75703E+17,12/12/2015,/status/675702567628873728,Twitter for Android
6.75596E+17,1431049680,6.75688E+17,12/12/2015,/status/675688012928430080,Twitter Web Client
6.75596E+17,898433816,6.75685E+17,12/12/2015,/status/675684846518321152,Twitter Web Client
6.75592E+17,898433816,6.75685E+17,12/12/2015,/status/675684831108440064,Twitter Web Client
6.75445E+17,898433816,6.75685E+17,12/12/2015,/status/675684795226136576,Twitter Web Client
6.75445E+17,87671968,6.75619E+17,12/12/2015,/status/675618601949351936,Twitter for iPhone
6.75433E+17,112405794,6.75987E+17,13/12/2015,/status/675987308286464004,Twitter for iPhone
6.75366E+17,898433816,6.75685E+17,12/12/2015,/status/675684748921016320,Twitter Web Client
6.75362E+17,121468512,6.81567E+17,28/12/2015,/status/681567344934649856,Twitter for iPhone
6.75362E+17,262671176,6.81165E+17,27/12/2015,/status/681164790581063682,Twitter Web Client
6.75362E+17,441084112,6.78927E+17,21/12/2015,/status/678926536246956033,Twitter Web Client
6.75362E+17,898433816,6.75685E+17,12/12/2015,/status/675684733360164865,Twitter Web Client
6.75356E+17,898433816,6.75685E+17,12/12/2015,/status/675684692214079488,Twitter Web Client
6.75348E+17,898433816,6.75685E+17,12/12/2015,/status/675684638992502784,Twitter Web Client
6.75348E+17,755864834,6.7535E+17,11/12/2015,/status/675349529315680256,Twitter Web Client
6.75349E+17,898433816,6.75685E+17,12/12/2015,/status/675684648702357505,Twitter Web Client
6.7534E+17,898433816,6.75685E+17,12/12/2015,/status/675684594415439872,Twitter Web Client
6.75332E+17,19363660,6.75734E+17,12/12/2015,/status/675734318124285952,Twitter Web Client
6.78583E+17,2331747024,6.78584E+17,20/12/2015,/status/678583833348997120,Twitter Web Client
6.78571E+17,898433816,6.78842E+17,21/12/2015,/status/678842197488312320,Twitter Web Client
6.78567E+17,898433816,6.78842E+17,21/12/2015,/status/678842182887997440,Twitter Web Client
6.78562E+17,898433816,6.78842E+17,21/12/2015,/status/678842153938919424,Twitter Web Client
6.77773E+17,3291637187,6.79486E+17,23/12/2015,/status/679485995524472832,Twitter for iPhone
6.77773E+17,3855070822,6.7918E+17,22/12/2015,/status/679180099481182208,Twitter for Android
6.77773E+17,3245436977,6.79067E+17,21/12/2015,/status/679067125030457344,Twitter for Android
6.77773E+17,3564798862,6.79056E+17,21/12/2015,/status/679055830566707200,Twitter for iPhone
6.77773E+17,129948456,6.79055E+17,21/12/2015,/status/679055387325276160,Twitter for iPad
6.77773E+17,1133836538,6.79055E+17,21/12/2015,/status/679054658015465472,Twitter for iPad
6.77773E+17,2599123564,6.79054E+17,21/12/2015,/status/679054484111302656,Twitter for Android
6.77773E+17,822774240,6.79053E+17,21/12/2015,/status/679052524406636544,Twitter for Android
6.77773E+17,3356205515,6.79051E+17,21/12/2015,/status/679051357626699776,Twitter for Android
6.77773E+17,2934175713,6.79051E+17,21/12/2015,/status/679050843937751040,Twitter Web Client
6.77773E+17,1407547298,6.79003E+17,21/12/2015,/status/679003222984540164,Twitter Web Client
6.77773E+17,1333876170,6.78951E+17,21/12/2015,/status/678950965052112896,Twitter for Android
6.77773E+17,2946101853,6.78949E+17,21/12/2015,/status/678949279491297280,Twitter for Android
6.77773E+17,3231846833,6.78946E+17,21/12/2015,/status/678945892687331329,Twitter for iPhone
6.77773E+17,1724927846,6.78945E+17,21/12/2015,/status/678945358358147072,Twitter for Android
6.77773E+17,838032091,6.78945E+17,21/12/2015,/status/678945318566764544,Twitter Web Client
6.77773E+17,465973745,6.78944E+17,21/12/2015,/status/678944171516780544,Twitter Web Client
6.77773E+17,3387126820,6.78944E+17,21/12/2015,/status/678943793979269120,Twitter Web Client
6.77773E+17,1954829857,6.78943E+17,21/12/2015,/status/678942994486136833,Twitter for iPad
6.77773E+17,2284017366,6.78943E+17,21/12/2015,/status/678942730421149696,Twitter Web Client
6.77773E+17,2480341394,6.78943E+17,21/12/2015,/status/678942630315728896,Twitter for iPhone
6.77773E+17,2592529900,6.78939E+17,21/12/2015,/status/678939202235576320,Twitter for iPad
6.77773E+17,608232130,6.78938E+17,21/12/2015,/status/678937888629854208,Twitter for Android
6.77773E+17,1899879582,6.78922E+17,21/12/2015,/status/678921826760835073,Twitter for Android
6.77773E+17,548556464,6.78922E+17,21/12/2015,/status/678921588536975360,Twitter for Android
6.77773E+17,284993758,6.78921E+17,21/12/2015,/status/678921024990257152,Mobile Web (M5)
6.77773E+17,1434721352,6.7892E+17,21/12/2015,/status/678920332586164224,Twitter for Android
6.77773E+17,3708170835,6.78841E+17,21/12/2015,/status/678841176062074880,Twitter for iPhone
6.77773E+17,1887197652,6.78829E+17,21/12/2015,/status/678828874931830784,Twitter for Android
6.77773E+17,3904090454,6.78824E+17,21/12/2015,/status/678824447537774592,Twitter for Android
6.77773E+17,484719247,6.78794E+17,21/12/2015,/status/678793959460745216,Twitter for Android
6.77773E+17,903728912,6.7877E+17,21/12/2015,/status/678769743990554624,Twitter for iPhone
6.77773E+17,3390312033,6.78707E+17,20/12/2015,/status/678707030492905472,Twitter Web Client
6.77773E+17,52459159,6.78591E+17,20/12/2015,/status/678591349982142464,Twitter for Android
6.77773E+17,301513955,6.78547E+17,20/12/2015,/status/678547267570294784,Twitter for Android
6.77773E+17,1056584437,6.78517E+17,20/12/2015,/status/678517187255103488,Twitter for iPhone
6.77773E+17,1089125664,6.78517E+17,20/12/2015,/status/678516547741196288,Twitter Web Client
6.77773E+17,1543813320,6.78515E+17,20/12/2015,/status/678515428377931777,Twitter for iPad
6.77773E+17,1162538240,6.78512E+17,20/12/2015,/status/678511982669144064,Twitter Web Client
6.77773E+17,2697902882,6.78512E+17,20/12/2015,/status/678511722328625152,Twitter for iPhone
6.77773E+17,378765631,6.7851E+17,20/12/2015,/status/678510227831017472,Twitter for Android
6.77773E+17,3136370423,6.7851E+17,20/12/2015,/status/678510227260579841,Twitter for Android
6.77773E+17,2183307408,6.78509E+17,20/12/2015,/status/678508764178358273,Twitter Web Client
6.77773E+17,975643338,6.78493E+17,20/12/2015,/status/678492625800986624,Twitter Web Client
6.77773E+17,718068708,6.78466E+17,20/12/2015,/status/678465583034290176,Twitter for iPhone
6.77773E+17,2294370702,6.78335E+17,19/12/2015,/status/678335498826489856,Twitter for iPad
6.77773E+17,581360346,6.78264E+17,19/12/2015,/status/678263879756066816,Twitter for Android
6.77773E+17,320827032,6.78263E+17,19/12/2015,/status/678263279412727808,Twitter for iPhone
6.77773E+17,2782253095,6.78263E+17,19/12/2015,/status/678262790839136256,Twitter Web Client
6.77773E+17,813662976,6.78103E+17,19/12/2015,/status/678102845376372736,Twitter Web Client
6.77773E+17,91504554,6.78016E+17,19/12/2015,/status/678016194121752576,Twitter Web Client
6.77773E+17,344765658,6.77965E+17,18/12/2015,/status/677965145373597696,Twitter Web Client
6.77773E+17,183780024,6.77953E+17,18/12/2015,/status/677952555507458048,Twitter for iPad
6.77773E+17,3716502196,6.77952E+17,18/12/2015,/status/677952039968759809,Twitter for Android
6.77773E+17,529782717,6.77952E+17,18/12/2015,/status/677951506709131266,Twitter Web Client
6.77773E+17,2416058143,6.77951E+17,18/12/2015,/status/677951164411994114,Twitter for Android
6.77773E+17,523171364,6.77951E+17,18/12/2015,/status/677950939580522496,Twitter for iPad
6.77773E+17,347851279,6.7795E+17,18/12/2015,/status/677950156562677760,Twitter for iPad
6.77773E+17,3611223195,6.7795E+17,18/12/2015,/status/677949519422713856,Twitter for iPad
6.77773E+17,2753034225,6.77948E+17,18/12/2015,/status/677948078968537088,Twitter for Windows Phone
6.77773E+17,474948526,6.77948E+17,18/12/2015,/status/677947987339976704,Mobile Web (M5)
6.77773E+17,1108418947,6.77946E+17,18/12/2015,/status/677945667394904064,Twitter for Android
6.77773E+17,266560825,6.77945E+17,18/12/2015,/status/677944834909478918,Twitter Web Client
6.77773E+17,4189134399,6.77937E+17,18/12/2015,/status/677936557521768449,Twitter for iPad
6.77773E+17,2182007325,6.77934E+17,18/12/2015,/status/677934329130065920,Twitter for iPhone
6.77773E+17,3365742507,6.77929E+17,18/12/2015,/status/677928902258487297,Twitter for Android
6.77773E+17,2919595204,6.77927E+17,18/12/2015,/status/677927076939329538,Twitter for iPhone
6.77773E+17,301613161,6.77923E+17,18/12/2015,/status/677922631883104257,Twitter for Android
6.77773E+17,300112511,6.77922E+17,18/12/2015,/status/677921936073203714,Twitter Web Client
6.77773E+17,251251839,6.7792E+17,18/12/2015,/status/677920359627247617,Twitter for iPhone
6.77773E+17,290727623,6.77918E+17,18/12/2015,/status/677918288899346432,Twitter for Android
6.77773E+17,2149530453,6.77918E+17,18/12/2015,/status/677917794395123712,Twitter for Windows Phone
6.77773E+17,1718422476,6.77917E+17,18/12/2015,/status/677917441083707393,Twitter for iPad
6.77773E+17,3357265540,6.77917E+17,18/12/2015,/status/677916985376808960,Twitter Web Client
6.77773E+17,904349491,6.77916E+17,18/12/2015,/status/677916475546574848,Twitter Web Client
6.77773E+17,761175936,6.77916E+17,18/12/2015,/status/677916052387454976,Twitter Web Client
6.77773E+17,434140915,6.77916E+17,18/12/2015,/status/677915838553399299,Twitter for Android
6.77773E+17,4205510081,6.77902E+17,18/12/2015,/status/677901963330195456,Twitter for Android
6.77773E+17,493420865,6.77898E+17,18/12/2015,/status/677897799506272258,Twitter for iPhone
6.77773E+17,4475060655,6.77891E+17,18/12/2015,/status/677890753629175809,Twitter for iPhone
6.77773E+17,2927344379,6.77887E+17,18/12/2015,/status/677886997487353856,Twitter for Android
6.77773E+17,3345470025,6.77882E+17,18/12/2015,/status/677881520598605824,Twitter for iPhone
6.77773E+17,3208428053,6.7788E+17,18/12/2015,/status/677880463835271168,Twitter for Windows Phone
6.77773E+17,802677164,6.7788E+17,18/12/2015,/status/677879920106672128,Twitter Web Client
6.77773E+17,982861370,6.77875E+17,18/12/2015,/status/677874702170251264,Twitter Web Client
6.77773E+17,2203803242,6.77867E+17,18/12/2015,/status/677867083477090307,Twitter Web Client
6.77843E+17,151554746,6.77844E+17,18/12/2015,/status/677843685132926976,Twitter for iPhone
6.77822E+17,590884629,6.78162E+17,19/12/2015,/status/678161921653252096,Twitter for Android
6.77822E+17,3081745527,6.78129E+17,19/12/2015,/status/678129161957974016,Twitter Web Client
6.77822E+17,898433816,6.7798E+17,18/12/2015,/status/677979800649252864,Twitter Web Client
6.77815E+17,898433816,6.7798E+17,18/12/2015,/status/677979773231079428,Twitter Web Client
6.77815E+17,27259735,6.77854E+17,18/12/2015,/status/677854368796950528,Twitter Web Client
6.72816E+17,898433816,6.72817E+17,04/12/2015,/status/672816857229959168,Twitter Web Client
6.72814E+17,1227857642,6.72819E+17,04/12/2015,/status/672818920143904769,Twitter for Android
6.72814E+17,898433816,6.72817E+17,04/12/2015,/status/672816844441522176,Twitter Web Client
6.72814E+17,848950321,6.72815E+17,04/12/2015,/status/672814528355303424,TweetDeck
6.72812E+17,457528410,6.73092E+17,05/12/2015,/status/673091718456221696,Twitter for Android
6.72812E+17,112405794,6.73083E+17,05/12/2015,/status/673083474396467200,Twitter for iPhone
6.72812E+17,898433816,6.72817E+17,04/12/2015,/status/672816816553635840,Twitter Web Client
6.7281E+17,2573380633,6.73883E+17,07/12/2015,/status/673883010773745665,Twitter Web Client
6.7281E+17,1698293742,6.72864E+17,04/12/2015,/status/672863734134632448,Twitter Web Client
6.7281E+17,848950321,6.72814E+17,04/12/2015,/status/672814401309843456,TweetDeck
6.7281E+17,898433816,6.7281E+17,04/12/2015,/status/672810245115244544,Twitter Web Client
6.72806E+17,262671176,6.72905E+17,04/12/2015,/status/672905373880336384,Twitter Web Client
6.72806E+17,2831647126,6.72821E+17,04/12/2015,/status/672820717377966080,Twitter Web Client
6.72806E+17,898433816,6.7281E+17,04/12/2015,/status/672810075287875584,Twitter Web Client
6.72803E+17,898433816,6.7281E+17,04/12/2015,/status/672810037702737920,Twitter Web Client
6.72799E+17,848950321,6.728E+17,04/12/2015,/status/672800068244783104,TweetDeck
6.72793E+17,298040213,6.7281E+17,04/12/2015,/status/672809793556504577,Twitter Web Client
6.72793E+17,1949872105,6.72794E+17,04/12/2015,/status/672794113704595456,Twitter Web Client
6.72783E+17,802025095,6.72783E+17,04/12/2015,/status/672783341586915328,Twitter Web Client
6.72782E+17,163888877,6.72788E+17,04/12/2015,/status/672788271471190016,Twitter Web Client
6.72782E+17,898433816,6.72784E+17,04/12/2015,/status/672784241479057408,Twitter for Android
6.72778E+17,898433816,6.72784E+17,04/12/2015,/status/672784261401980928,Twitter for Android
6.72499E+17,18318078,6.72504E+17,03/12/2015,/status/672503715409092608,Twitter for iPhone
6.72708E+17,802025095,6.72752E+17,04/12/2015,/status/672751600633532416,Twitter for Android
6.725E+17,18318078,6.72504E+17,03/12/2015,/status/672503724280053760,Twitter for iPhone
6.725E+17,48254999,6.72501E+17,03/12/2015,/status/672501143302467586,Twitter Web Client
6.725E+17,18318078,6.72504E+17,03/12/2015,/status/672503739526356992,Twitter for iPhone
6.725E+17,48254999,6.72501E+17,03/12/2015,/status/672501151527510017,Twitter Web Client
6.725E+17,48254999,6.72501E+17,03/12/2015,/status/672501164022321153,Twitter Web Client
6.725E+17,2424742114,6.72523E+17,03/12/2015,/status/672522890479316994,Twitter for iPhone
6.725E+17,48254999,6.72501E+17,03/12/2015,/status/672501172956188672,Twitter Web Client
6.725E+17,3135474994,6.72501E+17,03/12/2015,/status/672500980529819648,Twitter Web Client
6.725E+17,387860485,6.72501E+17,03/12/2015,/status/672500848103202816,Twitter for Android
6.72501E+17,2424742114,6.72523E+17,03/12/2015,/status/672522893247578117,Twitter for iPhone
6.72501E+17,48254999,6.72501E+17,03/12/2015,/status/672501184465346561,Twitter Web Client
6.72501E+17,3135474994,6.72501E+17,03/12/2015,/status/672500994849112064,Twitter Web Client
6.72501E+17,387860485,6.72501E+17,03/12/2015,/status/672500855246069760,Twitter for Android
6.72502E+17,898433816,6.72524E+17,03/12/2015,/status/672523548003573761,Twitter Web Client
6.72777E+17,117345550,6.7279E+17,04/12/2015,/status/672789952095248384,Twitter for Android
6.72777E+17,898433816,6.72784E+17,04/12/2015,/status/672784280922230784,Twitter for Android
6.72763E+17,479549227,6.7288E+17,04/12/2015,/status/672880111847391234,Twitter for Android
6.72763E+17,495114203,6.72763E+17,04/12/2015,/status/672763420719128577,Twitter Web Client
6.72758E+17,898433816,6.72762E+17,04/12/2015,/status/672762296305885184,Twitter Web Client
6.72758E+17,1431049680,6.72762E+17,04/12/2015,/status/672761545378668544,Twitter for Android
6.72757E+17,500216123,6.73132E+17,05/12/2015,/status/673131665091350530,Twitter Web Client
6.72757E+17,479549227,6.7288E+17,04/12/2015,/status/672880187265196032,Twitter for Android
6.72757E+17,802025095,6.72784E+17,04/12/2015,/status/672783509895933953,Twitter Web Client
6.72757E+17,740971093,6.72769E+17,04/12/2015,/status/672769217075273730,Twitter Web Client
6.72757E+17,848950321,6.72767E+17,04/12/2015,/status/672767341168578560,Twitter Web Client
6.72757E+17,898433816,6.72762E+17,04/12/2015,/status/672762257139478528,Twitter Web Client
6.72757E+17,262671176,6.72762E+17,04/12/2015,/status/672761925692952576,Twitter Web Client
6.72755E+17,479549227,6.7288E+17,04/12/2015,/status/672880230785261569,Twitter for Android
6.72755E+17,898433816,6.72762E+17,04/12/2015,/status/672762225149521920,Twitter Web Client
6.72755E+17,262671176,6.72762E+17,04/12/2015,/status/672762128256909312,Twitter Web Client
6.72755E+17,117345550,6.72755E+17,04/12/2015,/status/672755196632702976,Twitter for Android
6.72753E+17,2497449316,6.72788E+17,04/12/2015,/status/672787762463023105,Twitter for Android
6.72753E+17,802025095,6.72784E+17,04/12/2015,/status/672783646319910912,Twitter Web Client
6.72753E+17,192631261,6.72758E+17,04/12/2015,/status/672757704725815296,Twitter Web Client
6.72753E+17,10724352,6.72784E+17,04/12/2015,/status/672783833213902848,Twitter for iPhone
6.72753E+17,802025095,6.72784E+17,04/12/2015,/status/672783682126630912,Twitter Web Client
6.72753E+17,898433816,6.72754E+17,04/12/2015,/status/672754210191097856,Twitter Web Client
6.72727E+17,38444233,6.73231E+17,05/12/2015,/status/673230748703297536,Twitter for iPhone
6.72727E+17,213044094,6.72908E+17,04/12/2015,/status/672907614712406017,Twitter for Android
6.72727E+17,500131988,6.72904E+17,04/12/2015,/status/672903501001936896,Twitter for Android
6.72727E+17,898433816,6.72729E+17,04/12/2015,/status/672728988792541185,Twitter Web Client
6.72727E+17,43718349,6.72728E+17,04/12/2015,/status/672727747949690880,Twitter Web Client
6.72726E+17,898433816,6.72729E+17,04/12/2015,/status/672729025979240448,Twitter Web Client
6.72722E+17,898433816,6.72729E+17,04/12/2015,/status/672729047886143489,Twitter Web Client
6.72721E+17,2810964800,6.72765E+17,04/12/2015,/status/672764615500169216,Twitter Web Client
6.72721E+17,898433816,6.72729E+17,04/12/2015,/status/672729073001607168,Twitter Web Client
6.72718E+17,298040213,6.72753E+17,04/12/2015,/status/672753190606082048,Twitter for Android
6.72718E+17,262671176,6.72753E+17,04/12/2015,/status/672752762824863745,Twitter Web Client
6.72718E+17,898433816,6.72729E+17,04/12/2015,/status/672729096833638400,Twitter Web Client
6.72712E+17,2919350415,6.72891E+17,04/12/2015,/status/672890628724924420,Mobile Web (M2)
6.72712E+17,298040213,6.72753E+17,04/12/2015,/status/672753360370573314,Twitter for Android
6.72712E+17,802025095,6.72752E+17,04/12/2015,/status/672751540600479744,Twitter for Android
6.72712E+17,479549227,6.72725E+17,04/12/2015,/status/672724593317191680,Twitter Web Client
6.72708E+17,479549227,6.72725E+17,04/12/2015,/status/672724533003091968,Twitter Web Client
6.72696E+17,3131520681,6.72697E+17,04/12/2015,/status/672696665858547712,Twitter Web Client
6.72696E+17,937531334,6.72697E+17,04/12/2015,/status/672696563014213632,Twitter Web Client
6.72699E+17,262671176,6.72753E+17,04/12/2015,/status/672752951203622912,Twitter Web Client
6.72699E+17,479549227,6.72725E+17,04/12/2015,/status/672724628171841536,Twitter Web Client
6.72699E+17,1479773167,6.72707E+17,04/12/2015,/status/672707044743475200,Twitter Web Client
6.72699E+17,802025095,6.72704E+17,04/12/2015,/status/672703596220272640,Twitter for Android
6.72699E+17,27259735,6.72699E+17,04/12/2015,/status/672699005541998592,Twitter Web Client
6.72699E+17,117345550,6.72699E+17,04/12/2015,/status/672698852626063360,Twitter for Android
6.72697E+17,3739887569,6.72864E+17,04/12/2015,/status/672864289657651200,Twitter Web Client
6.72697E+17,2885381108,6.73176E+17,05/12/2015,/status/673176187418583040,Twitter for iPhone
6.72697E+17,129479601,6.73143E+17,05/12/2015,/status/673142898557329409,Twitter for Android
6.72697E+17,479549227,6.72725E+17,04/12/2015,/status/672724666637774848,Twitter Web Client
6.72697E+17,802025095,6.72704E+17,04/12/2015,/status/672703633419599872,Twitter for Android
6.72697E+17,848950321,6.72703E+17,04/12/2015,/status/672702843288199168,TweetDeck
6.72695E+17,298040213,6.72753E+17,04/12/2015,/status/672753148751159296,Twitter for Android
6.72695E+17,262671176,6.72753E+17,04/12/2015,/status/672753007184990209,Twitter Web Client
6.72695E+17,898433816,6.72697E+17,04/12/2015,/status/672696563060350977,Twitter Web Client
6.72689E+17,2919350415,6.72891E+17,04/12/2015,/status/672891031457767424,Mobile Web (M2)
6.72689E+17,802025095,6.72704E+17,04/12/2015,/status/672703731209781248,Twitter for Android
6.72689E+17,898433816,6.72697E+17,04/12/2015,/status/672696540570501120,Twitter Web Client
6.72688E+17,898433816,6.72697E+17,04/12/2015,/status/672696520186191872,Twitter Web Client
6.72687E+17,2543150094,6.72912E+17,04/12/2015,/status/672912393618477057,Twitter for Android
6.72687E+17,2252585844,6.7291E+17,04/12/2015,/status/672910114278547456,Twitter for Android
6.72687E+17,500131988,6.72905E+17,04/12/2015,/status/672905082917253120,Twitter for Android
6.72687E+17,898433816,6.72696E+17,04/12/2015,/status/672696490280775680,Twitter Web Client
6.72687E+17,898433816,6.72696E+17,04/12/2015,/status/672696473209933824,Twitter Web Client
6.72687E+17,479549227,6.72725E+17,04/12/2015,/status/672724738511368192,Twitter Web Client
6.72687E+17,802025095,6.72704E+17,04/12/2015,/status/672703860272734208,Twitter for Android
6.72687E+17,848950321,6.72703E+17,04/12/2015,/status/672703309850025984,TweetDeck
6.72687E+17,898433816,6.72696E+17,04/12/2015,/status/672696450460053504,Twitter Web Client
6.72684E+17,2919350415,6.72891E+17,04/12/2015,/status/672890941536096256,Mobile Web (M2)
6.72684E+17,262671176,6.72753E+17,04/12/2015,/status/672753129138561024,Twitter Web Client
6.7494E+17,272385858,6.74958E+17,10/12/2015,/status/674957584756056064,Twitter for Android
6.7494E+17,528392613,6.74952E+17,10/12/2015,/status/674952269155205120,Twitter for iPhone
6.7494E+17,298040213,6.74949E+17,10/12/2015,/status/674948840777252864,Twitter for Android
6.7494E+17,1374961938,6.74945E+17,10/12/2015,/status/674944933514616833,Twitter Web Client
6.77771E+17,1931809044,6.77978E+17,18/12/2015,/status/677977722392563712,Twitter Web Client
6.77771E+17,1617621968,6.77838E+17,18/12/2015,/status/677837948394541056,Twitter for Android
6.77771E+17,306164047,6.77781E+17,18/12/2015,/status/677780745813942272,Twitter for iPhone
6.77771E+17,112405794,6.77781E+17,18/12/2015,/status/677780515538251776,Twitter for iPhone
6.77771E+17,16011644,6.77775E+17,18/12/2015,/status/677774670389751808,Twitter for iPhone
6.71744E+17,898433816,6.71764E+17,01/12/2015,/status/671764482729877504,Twitter for Android
6.71744E+17,802025095,6.71752E+17,01/12/2015,/status/671752390287167489,Twitter for Android
6.71743E+17,898433816,6.71765E+17,01/12/2015,/status/671764502468304896,Twitter for Android
6.71742E+17,898433816,6.71765E+17,01/12/2015,/status/671764572739641345,Twitter for Android
6.71742E+17,38444233,6.71747E+17,01/12/2015,/status/671746612830429184,Twitter for iPhone
6.71742E+17,1418752885,6.71746E+17,01/12/2015,/status/671746358940983296,Twitter Web Client
6.71742E+17,898433816,6.71765E+17,01/12/2015,/status/671764572764823552,Twitter for Android
6.71742E+17,802025095,6.71752E+17,01/12/2015,/status/671752418808434688,Twitter for Android
6.71742E+17,34235577,6.71765E+17,01/12/2015,/status/671765118766706688,Twitter for iPhone
6.71742E+17,898433816,6.71765E+17,01/12/2015,/status/671764626724507648,Twitter for Android
6.71742E+17,802025095,6.71752E+17,01/12/2015,/status/671751968294051840,Twitter for Android
6.71742E+17,82069032,6.71742E+17,01/12/2015,/status/671742244517466112,Twitter Web Client
6.71742E+17,21016128,6.71742E+17,01/12/2015,/status/671741942460522497,Twitter for Android
6.71742E+17,45365156,6.71742E+17,01/12/2015,/status/671741928254267392,Twitter Web Client
6.71742E+17,898433816,6.71765E+17,01/12/2015,/status/671764644852342785,Twitter for Android
6.71741E+17,898433816,6.71765E+17,01/12/2015,/status/671764694647103488,Twitter for Android
6.71741E+17,898433816,6.71765E+17,01/12/2015,/status/671764678108925953,Twitter for Android
6.71741E+17,133756994,6.71749E+17,01/12/2015,/status/671748860079943680,Twitter Web Client
6.71741E+17,500131988,6.71748E+17,01/12/2015,/status/671747816541331457,Twitter for Android
6.71741E+17,117345550,6.71741E+17,01/12/2015,/status/671741446211379200,TweetDeck
6.71741E+17,2919350415,6.72444E+17,03/12/2015,/status/672444473490714624,Mobile Web (M2)
6.71741E+17,500131988,6.71745E+17,01/12/2015,/status/671744879022776321,Twitter for Android
6.71741E+17,898433816,6.71844E+17,02/12/2015,/status/671843516633452545,Twitter Web Client
6.71741E+17,500131988,6.71745E+17,01/12/2015,/status/671744879014354946,Twitter for Android
6.71741E+17,117345550,6.71741E+17,01/12/2015,/status/671740824032583680,TweetDeck
6.71741E+17,802025095,6.71752E+17,01/12/2015,/status/671751997180256256,Twitter for Android
6.71741E+17,117345550,6.71741E+17,01/12/2015,/status/671740838209261568,TweetDeck
6.71594E+17,1916990893,6.71603E+17,01/12/2015,/status/671602667123286016,Twitter for Android
6.71594E+17,112405794,6.71599E+17,01/12/2015,/status/671598881172545536,Twitter for iPhone
6.71594E+17,3428924638,6.71598E+17,01/12/2015,/status/671597766456516608,Twitter for Android
6.71594E+17,898433816,6.71595E+17,01/12/2015,/status/671594898714402816,Twitter Web Client
6.71594E+17,43718349,6.71594E+17,01/12/2015,/status/671593930723622912,Twitter Web Client
6.71398E+17,3814822099,6.72019E+17,02/12/2015,/status/672019226727546880,Twitter Web Client
6.71398E+17,129479601,6.71398E+17,30/11/2015,/status/671398371798720513,TweetDeck
6.71398E+17,22305148,6.71398E+17,30/11/2015,/status/671398359463251968,Twitter for Mac
6.71397E+17,1580447905,6.714E+17,30/11/2015,/status/671399680383782913,TweetDeck
6.7303E+17,595403524,6.73296E+17,06/12/2015,/status/673296445609525249,Twitter for Android
6.7303E+17,112405794,6.73083E+17,05/12/2015,/status/673082886099193857,Twitter for iPhone
6.7303E+17,898433816,6.73065E+17,05/12/2015,/status/673064540318392321,Twitter Web Client
6.7171E+17,2919350415,6.72022E+17,02/12/2015,/status/672022373781135360,Mobile Web (M2)
6.7171E+17,38444233,6.71745E+17,01/12/2015,/status/671744983116869632,Twitter for iPhone
6.7171E+17,542601562,6.71744E+17,01/12/2015,/status/671744293741207552,Twitter Web Client
6.7171E+17,117345550,6.71741E+17,01/12/2015,/status/671740689869381634,TweetDeck
6.7171E+17,802025095,6.71713E+17,01/12/2015,/status/671713206105165824,Twitter Web Client
6.7171E+17,898433816,6.71711E+17,01/12/2015,/status/671711462977617921,Twitter Web Client
6.7171E+17,1180194841,6.7171E+17,01/12/2015,/status/671710495322333184,Twitter for Android
6.75053E+17,898433816,6.75068E+17,10/12/2015,/status/675068088786776066,Twitter Web Client
6.78874E+17,898433816,6.79348E+17,22/12/2015,/status/679348472160649216,Twitter Web Client
6.72004E+17,898433816,6.72005E+17,02/12/2015,/status/672004917494734849,Twitter Web Client
6.72004E+17,117345550,6.72004E+17,02/12/2015,/status/672004285664796672,TweetDeck
6.7234E+17,587783248,6.72436E+17,03/12/2015,/status/672436375891914752,Twitter Web Client
6.7234E+17,2243527633,6.72408E+17,03/12/2015,/status/672407760592576512,Twitter for Android
6.7234E+17,262671176,6.72407E+17,03/12/2015,/status/672407166482030592,Twitter Web Client
6.7234E+17,848950321,6.72347E+17,03/12/2015,/status/672346990177579010,TweetDeck
6.7234E+17,898433816,6.72343E+17,03/12/2015,/status/672342701120073728,Twitter Web Client
6.76112E+17,848950321,6.76333E+17,14/12/2015,/status/676332503695757312,TweetDeck
6.76112E+17,310357795,6.76154E+17,13/12/2015,/status/676153737262587904,Twitter for Android
6.76112E+17,898433816,6.76146E+17,13/12/2015,/status/676145782416941056,Twitter Web Client
6.72705E+17,715801854,6.72913E+17,04/12/2015,/status/672912859869917184,Twitter Web Client
