idTweet,idUser,replyIdTweet,replyIdUser,quotedIdTweet,quotedIdUser,text,createdAt,url,source,lang,nbRetweet,nbFavorites
6.73197E+17,2831647126,,,,,5/12 En attendant le prochain livre de Lahire,,,,,,
6.73192E+17,39468893,,,,,#SocioNoël J5 Rien n'existe sans les intermittents,,,,,,
6.73187E+17,117345550,,,,,On vous a dit que le #SocioNoel de @sociobd était particulièrement cool ? https://t.co/rWTtOKMwz7,05/12/2015,https://twitter.com/Uneheuredepeine/status/673186851335770113,TweetDeck,fr,5,7
6.73189E+17,898433816,6.73187E+17,117345550,,,@Uneheuredepeine @sociobd Pas assez.,05/12/2015,https://twitter.com/CobbleAndFrame/status/673189077546594304,Twitter Web Client,fr,0,0
6.73192E+17,1920860480,6.73189E+17,898433816,,,"@CobbleAndFrame @Uneheuredepeine des larmes interactionnelles coulent sur ma ""face"" (Goffman",,,,,,
6.73497E+17,262671176,,,,,#SocioNoel #Day5 (en retard) On reste dans les livres très accessibles : https://t.co/0wAYmPvfKD,06/12/2015,https://twitter.com/sociosauvage/status/673496510944948224,Twitter Web Client,fr,2,3
6.73792E+17,2810964800,,,,,7 décembre : @serge_paugam - Les formes élémentaires de la pauvreté #SocioNoel https://t.co/T96DX1GsVF https://t.co/Uc5MuyCX8Z,07/12/2015,https://twitter.com/Laboratoire_CMH/status/673791843700776960,Twitter Web Client,fr,1,0
6.71725E+17,180745867,,,,,Pour #socionoel l'évidence c'est onfray!!! (source fnacquisé),01/12/2015,https://twitter.com/Blogageco/status/671724822297210881,Twitter Web Client,fr,0,0
6.71724E+17,74465339,,,,,#SocioNoel Outsiders de Howard S. Becker. Une lecture qui t'oblige à prendre du recul sur la catégorisation. Et t'apprends à fumer du shit,01/12/2015,https://twitter.com/Ianonim/status/671724354707828737,TweetDeck,fr,1,6
6.71723E+17,121468512,,,,,Le calendrier de l'avent de la sociologie,,,,,,
6.71723E+17,286882098,,,,,Ah et comme c'est #SocioNoel il faut que je vous raconte un truc tous les jours en cadeau. Je commence par la base : https://t.co/gzk5xox4Ww,01/12/2015,https://twitter.com/fivepastfive/status/671722764231966724,Twitter for Android,fr,4,0
6.77148E+17,135920256,,,,,Bruno Latour,,,,,,
6.77131E+17,133756994,,,,,Bourdieu et Passeron - Introduction à la sociologie II https://t.co/02ySHSGNwP #SocioNoel,16/12/2015,https://twitter.com/Alisxtp/status/677130669655506944,Twitter Web Client,fr,2,3
6.77129E+17,562217581,,,,,#SocioNoel j16 : Soulèvement et recompositions politiques dans le monde arabe (collectif) https://t.co/W5ddRXLGM9,16/12/2015,https://twitter.com/JohnGoodMalik/status/677128856101396480,Twitter for iPhone,fr,1,0
6.77129E+17,187136543,,,,,#SocioNoel  のハッシュタグ↓,16/12/2015,https://twitter.com/kazouille/status/677128610147241984,Twitter Web Client,ja,0,0
6.77127E+17,607918288,,,,,"#SocioNoel Fanny Colonna ""Les Versets de l'invincibilité."" Religion opium du peuple ou force de mobilisation? https://t.co/IkKnEMrstD",16/12/2015,https://twitter.com/EditionsScpo/status/677126577969348608,Twitter Web Client,fr,5,2
6.77119E+17,262671176,,,,,#SocioNoel #Day16 De la très bonne socio du supérieur : https://t.co/DHYO2HOrZQ,16/12/2015,https://twitter.com/sociosauvage/status/677118774500265985,Twitter Web Client,fr,1,2
6.77118E+17,2400419012,,,,,"J16. Retour au postcolonialisme avec ""Culture et impérialisme"" d'Eward W. Saïd. #SocioNoel https://t.co/x1POYhHbZP",16/12/2015,https://twitter.com/sociodeter/status/677117625210642432,Twitter Web Client,fr,1,1
6.77117E+17,302847514,,,,,Sociologie de la police à la BU  @UParisDescartes (Spéciale Dédicace à  @jeremiebbb en mode #SocioNoel) https://t.co/N9G9EWc81G,16/12/2015,https://twitter.com/RegSchlag/status/677117031037206528,Twitter for Android,fr,1,3
6.77116E+17,478471601,,,,,Quelqu'un a une bonne référence pour un bouquin sur les indiens d'Amérique du nord ? (assez vivant et pas trop larmoyant ) #socionoel,16/12/2015,https://twitter.com/banardhu/status/677116363702431745,Twitter Web Client,fr,0,0
6.77112E+17,1431049680,,,,,Un essai au vitriol contre le Guide de la Pensée (sans) complexe ? C'est plaisant aussi en réf. #SocioNoël. https://t.co/aKghtMMGYB,16/12/2015,https://twitter.com/ArSaintMartin/status/677111794201190400,Twitter for Android,fr,4,7
6.77111E+17,326063623,,,,,Keynes et ses combats de Gilles Dostaler,,,,,,
6.77111E+17,286882098,,,,,Burt (2005) Brokerage and Closure: An Introduction to Social Capital,,,,,,
6.77071E+17,1431049680,,,,,"#SocioNoël Une enquête méticuleuse et indispensable : ""Naissance de la sociologie""",,,,,,
6.77059E+17,2437074698,,,,,La sociologie n'est pas affaire de jugement mais de science. Lettre ouverte à Manuel Valls : position @afs_socio : https://t.co/REJ2zL3Md0,16/12/2015,https://twitter.com/afs_socio/status/677059073712484352,Twitter Web Client,fr,28,12
6.7707E+17,375085665,6.77059E+17,2437074698,,,".@afs_socio et toujours contre la ""culture de l'excuse""",,,,,,
6.74149E+17,2810964800,,,,,8 décembre : Quentin Ravelli - La stratégie de la Bactérie #SocioNoel https://t.co/4qwiOE2ipS https://t.co/fEkLOkFmkQ,08/12/2015,https://twitter.com/Laboratoire_CMH/status/674149139287011328,Twitter Web Client,fr,5,1
6.75821E+17,1220141418,,,,,#SocioNoel 12 le nouvel esprit du capitalisme. Luc Boltanski. Parce que dans #ONPC certaines interventions m'agacent.,13/12/2015,https://twitter.com/HybridaTabulat/status/675820638670626817,Twitter for Android,fr,1,0
6.77238E+17,1065256098,,,,,#SocioNoel J8 (à peine à la bourre) Fatima El Tayeb,,,,,,
6.74513E+17,2810964800,,,,,9 décembre : Fabien TRUONG - Jeunesses françaises Bac + 5 made in banlieue #SocioNoel https://t.co/Xuvc91TXj0 https://t.co/DAR1gpEk3w,09/12/2015,https://twitter.com/Laboratoire_CMH/status/674512595118923776,Twitter Web Client,fr,6,0
6.77238E+17,1065256098,,,,,#SocioNoel J9 Sur les whiteness studies: 1.Sara Ahmed,,,,,,
6.74876E+17,2810964800,,,,,10 décembre:Marion Selz,,,,,,
6.74934E+17,375085665,,,,,#SocioNoel double pour aujourd'hui. Pour rattraper le #day9 et en attendant le nouveau dans un mois #Lahire https://t.co/GZcrKyElog,10/12/2015,https://twitter.com/ruggeroparis/status/674933659254812673,Twitter Web Client,fr,4,0
6.7524E+17,2810964800,,,,,11 décembre : Laure Bereni - La bataille de la parité #SocioNoel https://t.co/jpvFFLtYGt https://t.co/huRtxIghii,11/12/2015,https://twitter.com/Laboratoire_CMH/status/675240153103900673,Twitter Web Client,fr,2,1
6.78248E+17,1065256098,,,,,S. Bilge «Reading the Racial Subtext of the Québécois Accommodation Controversy : An analytics of Racialized Governmentality»J11 #SocioNoel,19/12/2015,https://twitter.com/CamilleGinger/status/678247923096928256,Twitter Web Client,en,1,0
6.75568E+17,2810964800,,,,,12 décembre : Le Collectif Onze : Au tribunal des couples #SocioNoel https://t.co/dYa2tgYAMB https://t.co/EODOZXN7MZ,12/12/2015,https://twitter.com/Laboratoire_CMH/status/675567664253698049,Twitter Web Client,fr,3,0
6.79324E+17,2810964800,,,,,22 décembre : Alban Jacquemart - Les hommes dans les mouvements féministes #SocioNoel https://t.co/YvoUwfXzax https://t.co/IulwagTbFS,22/12/2015,https://twitter.com/Laboratoire_CMH/status/679324138675314690,Twitter Web Client,fr,2,0
6.79017E+17,456613530,,,,,#SocioNoel La Violence Des Riches par Michel Pinçon et Monique Pinçon-Charlot! Et une petite vidéo en prime https://t.co/0e2tDjx7lD,21/12/2015,https://twitter.com/GOne132/status/679016915310899200,Twitter Web Client,fr,1,0
6.76517E+17,298040213,,,,,"#SocioNoel #Day12 en retard. La notion de ""non-recours"" aux droits sociaux avec P. Warin  https://t.co/Z8VWCwWTf5 #article",14/12/2015,https://twitter.com/F_Bally/status/676516775199154180,Twitter Web Client,fr,1,0
6.75949E+17,38652138,,,,,#SocioNoel Aujourd'hui,,,,,,
6.75944E+17,2810964800,,,,,13 décembre : Liora Israël - L'arme du droit #SocioNoel https://t.co/x3sasoCxEm https://t.co/10ITmWq8fJ,13/12/2015,https://twitter.com/Laboratoire_CMH/status/675944054971043840,Twitter Web Client,fr,3,1
6.79224E+17,1065256098,,,,,#SocioNoel J13 +ds mon domaine de rech actuel:A.Paillet: Sauver la vie,,,,,,
6.76371E+17,117345550,6.7637E+17,117345550,,,#LT A compléter avec Process and Form in Sociol Life de Fredrik Barth. Tiens,,,,,,
6.76371E+17,86711856,,,,,"#SocioNoel Revue ""Pour"" n°28 - L'analyse sociologique des organisations",,,,,,
6.74525E+17,60130574,,,,,Ça fait longtemps que j'ai pas #SocioNoel. Laissez-moi donc parler auj'hui d'un vieux livre à lire et à dépoussiérer.,09/12/2015,https://twitter.com/Blinis/status/674525146137366528,Twitter Web Client,fr,0,0
6.74492E+17,562217581,,,,,Seul un génie pouvait écrire la sociologie d'un génie: Mozart. Il faut être Norbert Elias pour articuler une bio avec de la socio #SocioNoel,09/12/2015,https://twitter.com/JohnGoodMalik/status/674492445342715904,Twitter for iPhone,fr,0,0
6.74317E+17,1485437142,,,,,Et #SocioNoel 8 Hoggart,,,,,,
6.74246E+17,601288294,,,,,L'intelligence de la Sociologie française en un livre ! #SocioNoel #NouvelEsprit #classic https://t.co/0mc1DBRMYM,08/12/2015,https://twitter.com/Stylahhh/status/674246309688250368,Twitter Web Client,fr,0,0
6.7431E+17,1447508982,,,,,#SocioNoel Pour moi qui suis fasciné par Chicago  : un bouquin de socio et un d'histoire !   cc @sebas_chauvin https://t.co/bEwUzSAtWP,08/12/2015,https://twitter.com/JoaoGwadloup/status/674310479586729984,Twitter Web Client,fr,6,7
6.74309E+17,237752246,,,,,#SocioNoel 8/12. Aujourd'hui,,,,,,
6.74305E+17,299883408,,,,,Aujourd'hui pour #SocioNoel,,,,,,
6.74296E+17,2831647126,,,,,"8/12 ""Culture Geek"" de @kitsunegari13 agréable et intéressant pour comp pleins d'aspects de cette culture #SocioNoel https://t.co/6EqiwWWxZN",08/12/2015,https://twitter.com/RaphCann/status/674295800718061568,Twitter Web Client,fr,3,1
6.76048E+17,562217581,,,,,#SocioNoel j13 : Allison,,,,,,
6.76022E+17,802025095,,,,,Arf,,,,,,
6.7602E+17,299883408,,,,,"Amateurs de lutte des classes je vous propose le film ""They Live"" de Carpenter pour le #SocioNoel d'aujourd'hui. https://t.co/EDaRHTVXO1",13/12/2015,https://twitter.com/Ostpolitik/status/676020211389173760,Twitter Web Client,fr,1,1
6.7602E+17,299883408,6.7602E+17,299883408,,,Ce film est cool parce qu'il a une vision super radicale sur les rapports entre dominants et dominés. Et il y a des flingues.,13/12/2015,https://twitter.com/Ostpolitik/status/676020369506082817,Twitter Web Client,fr,0,0
6.7602E+17,299883408,6.7602E+17,299883408,,,Et oui,,,,,,
6.76019E+17,117345550,,,,,#SocioNoel J13 Une approche trop peu connue en France : la sociologie analytique https://t.co/p8GcLicr61,13/12/2015,https://twitter.com/Uneheuredepeine/status/676018789012606976,TweetDeck,fr,2,1
6.76017E+17,117345550,,,,,#SocioNoel en retard J12 : Mythes,,,,,,
6.76013E+17,27259735,,,,,Et bien ça sera du coup mon #SocioNoel d'aujourd'hui,,,,,,
6.76002E+17,19659368,,,,,#SocioNoel J13: Bon c'est pas ce que j'avais prévu pour auj mais restons dans le thème. Gaxie - Le cens caché https://t.co/LsGE7eeMcF,13/12/2015,https://twitter.com/Silmalia/status/676002307696381952,Twitter Web Client,fr,2,1
6.75991E+17,563629852,,,,,"#SocioNoel Jour de vote. ""Le capital militant se distinguerait donc du capital politique.."" https://t.co/URmhUwo35j https://t.co/A4bsmLTvfM",13/12/2015,https://twitter.com/balleverte/status/675990906294689792,Twitter Web Client,fr,1,1
6.75987E+17,15775935,,,,,Qui gardera nos enfants,,,,,,
6.7598E+17,217210001,,,,,#SocioNoel J13 : un autre ouvrage collectif,,,,,,
6.75979E+17,112405794,,,,,#SocioNoel Hier Weber aujourd'hui Durkheim ! https://t.co/VI2jWFPBIu,13/12/2015,https://twitter.com/bbarbusse/status/675979368687104000,Twitter for iPhone,fr,1,3
6.75223E+17,429364171,,,,,"Les sciences sociales pour ceux/celles qui veulent comprendre. Collection ""Cas de figure"" @editionsehess @EHESS_fr https://t.co/7ywkKekmkk",11/12/2015,https://twitter.com/seymagelen/status/675222547189923843,Twitter Web Client,fr,3,1
6.75977E+17,1580447905,,,6.75223E+17,429364171,#SocioNoel :) https://t.co/drbvkJLxyK,13/12/2015,https://twitter.com/Morifen333/status/675977460329107456,TweetDeck,und,1,1
6.75972E+17,1431049680,,,,,"#SocioNoël Mélancolie du largage d’amarres : ""L’Adieu au voyage""",,,,,,
6.75967E+17,2919350415,,,,,#SocioNoel 13 gratos via @CasesRebelles écrits #révolutionnaires et #radicaux noirs-US #Blackradical #Blackmarxism https://t.co/j0oWjk09Zy,13/12/2015,https://twitter.com/coucoubeubeu/status/675967489902252033,Mobile Web (M2),fr,5,5
6.75798E+17,893799054,,,,,Y a trop peu de gens qui participent à #littenoël,,,,,,
6.75799E+17,520488996,6.75798E+17,893799054,,,@KarlyKamus pourquoi litte?,12/12/2015,https://twitter.com/trasparenzaelle/status/675799469246517248,Twitter for Windows Phone,fr,0,0
6.758E+17,893799054,6.75799E+17,520488996,,,@trasparenzaelle pour littérature,,,,,,
6.75745E+17,213017690,,,,,Ce tweet va me faire ma soirée. Probablement ma semaine. Très certainement mon année. #ENLARMES https://t.co/IRHdjqrOwE,12/12/2015,https://twitter.com/MarguerinLDN/status/675745357104611328,Twitter Web Client,fr,22,18
6.75748E+17,562217581,,,6.75745E+17,213017690,Bravo à #socionoel Même Laurence Parisot participe. https://t.co/cdx4nAIXJD,12/12/2015,https://twitter.com/JohnGoodMalik/status/675748315242348544,Twitter for iPhone,fr,1,0
6.75737E+17,19659368,,,,,#SocioNoel J12: Ajd,,,,,,
6.75735E+17,802025095,,,,,#SocioNoel j 11&amp;12,,,,,,
6.75718E+17,402088362,,,,,#SocioNoel  Un texte synthétique sur l'anthropologie et la nature,,,,,,
6.75707E+17,1920860480,,,,,Vous avez envie de lire? Non? ça tombe bien,,,,,,
6.75702E+17,18565111,,,,,#SocioNoel “The Presentation of Self in the Age of Social Media: Distinguishing Performances and Exhibitions Online”,,,,,,
6.77491E+17,299696283,,,,,Et cet article,,,,,,
6.74171E+17,898433816,6.7378E+17,898433816,,,#SocioNoël,,,,,,
6.7453E+17,898433816,6.74171E+17,898433816,,,#SocioNoël,,,,,,
6.74917E+17,898433816,6.7453E+17,898433816,,,#SocioNoël,,,,,,
6.72898E+17,2825385712,,,,,Les pronoms cosmologique et le perspectivisme amérindien d'Eduardo Viveiro de Castro. Une claque! #SocioNoel,04/12/2015,https://twitter.com/joliraton/status/672898029662445568,Twitter Web Client,fr,1,2
6.72891E+17,286882098,,,,,Un petit #SocioNoel pour ce soir : Jules Naudet,,,,,,
6.72826E+17,1895047320,,,,,Merci @bbarbusse pour cette journée enrichissante et instructive sur l'aspect socio-historique des APS #SocioNoel https://t.co/KGgYHjySv6,04/12/2015,https://twitter.com/audencia_ms_mos/status/672826259278295040,Twitter for iPhone,fr,5,6
6.7288E+17,112405794,6.72826E+17,1895047320,,,@audencia_ms_mos Merci et bravo pour le clin d'œil #SocioNoel qui confirme la pertinence de vos interventions soulignée dans mon #LT,04/12/2015,https://twitter.com/bbarbusse/status/672879907798720512,Twitter for iPhone,fr,0,3
6.72875E+17,4267764334,,,,,#SocioNoël Un livre que j'ai découvert sur le tard mais recommande chaudement ! (Oui,,,,,,
6.72855E+17,133756994,,,,,Les sondages,,,,,,
6.72836E+17,502257272,,,,,#SocioNoel,,,,,,
6.7284E+17,170454649,6.72836E+17,502257272,,,@Phangere Pour #SocioNoel : sois béni.,04/12/2015,https://twitter.com/Flamantin/status/672840346838155265,Twitter Web Client,fr,0,0
6.72822E+17,18565111,,,,,Donc #SocioNoel pour l’instant c’est 228 livres/articles,,,,,,
6.72823E+17,18565111,6.72822E+17,18565111,,,C’est normal que ça descende parce que j’élimine les duplicatas (si X est cité le 2 et le 3 je ne compte que le 2) #LT,04/12/2015,https://twitter.com/bfontn/status/672822856108146688,Twitter Web Client,fr,0,0
6.72823E+17,18565111,6.72823E+17,18565111,,,Le plus cité de #SocioNoel est Bourdieu (10 ouvrages),,,,,,
6.73875E+17,479549227,6.73875E+17,479549227,,,@sociosauvage causer de la mathématisation de l'économie dans ce cadre-là mais là tel qu'il pose le problème je trouve que ça tombe un peu,07/12/2015,https://twitter.com/Comtesse_Leia/status/673875366293975041,Twitter Web Client,fr,0,0
6.73873E+17,479549227,6.73872E+17,479549227,,,@sociosauvage Le premier c'est le truc de Lahire sur l'incertitude : je trouve parfaitement juste sa remarque sur le fait que les agents,07/12/2015,https://twitter.com/Comtesse_Leia/status/673872757252321280,Twitter Web Client,fr,0,0
6.73873E+17,479549227,6.73873E+17,479549227,,,@sociosauvage sociaux ne passent pas leur temps à réinventer le monde dans lequel ils vivent,,,,,,
6.73874E+17,479549227,6.73873E+17,479549227,,,@sociosauvage assez inappropriée d'envisager l'incertitude. Je veux dire c'est pas comme si toute l'élaboration des théories des,07/12/2015,https://twitter.com/Comtesse_Leia/status/673873787482472448,Twitter Web Client,fr,0,0
6.73874E+17,479549227,6.73874E+17,479549227,,,@sociosauvage probabilités depuis le XVIIème siècle s'était pas faite précisément contre cette façon de concevoir l'incertitude,,,,,,
6.73874E+17,479549227,6.73874E+17,479549227,,,@sociosauvage pas abouti au fait qu'il y a des incertitudes plus incertaines que d'autres,,,,,,
6.73875E+17,479549227,6.73874E+17,479549227,,,@sociosauvage Le deuxième passage que je trouve un peu agaçant,,,,,,
6.75702E+17,2400419012,,,,,"J12 ""Sexe",,,,,,
6.74979E+17,112405794,,,,,#Sport Mon cadeau perso #SocioNoel ! Il vient de sortir et il y a des comparaisons internationales qui m'ont l'air👍🏼 https://t.co/MBj6USQo4z,10/12/2015,https://twitter.com/bbarbusse/status/674978974221656064,Twitter for iPhone,fr,4,4
6.73844E+17,18565111,,,,,#SocioNoel d’actualité avec « Les “martyrs” jihadistes veulent-ils forcément mourir ? » d’Amélie Blom https://t.co/Ul2IyMelEv,07/12/2015,https://twitter.com/bfontn/status/673843606113906688,Twitter Web Client,fr,2,1
6.74957E+17,3254323761,,,,,#SocioNoël J10: N. Elias,,,,,,
6.7494E+17,4267764334,,,,,#SocioNoel Pas très original,,,,,,
6.74936E+17,262671176,,,,,#SocioNoel #Day10 Pour poursuivre avec les relations amour/haine,,,,,,
6.74936E+17,262671176,6.74936E+17,262671176,,,#SocioNoel Des lectures plutôt faciles et agréables pour découvrir des aspects de la socio de Bourdieu.,10/12/2015,https://twitter.com/sociosauvage/status/674935922769698816,Twitter Web Client,fr,0,0
6.74935E+17,298040213,,,,,#SocioNoel J9  (en retard). Les prisons de la misère de L. Wacquant https://t.co/SaEKqJsESL,10/12/2015,https://twitter.com/F_Bally/status/674935347801931776,Twitter for Android,fr,1,0
6.74935E+17,375085665,,,,,#SocioNoel #Day10 dédié à une sociologie de la vocation #Suaud (en bonus l'article sur la RFS du 1974) https://t.co/Qx4csRcw2P,10/12/2015,https://twitter.com/ruggeroparis/status/674934670493118464,Twitter Web Client,fr,4,2
6.74933E+17,496689741,,,,,"Des fois on peut penser que tout a déjà été écrit il y a bien longtemps. ""Jeunesse et classes sociales"" #SocioNoel https://t.co/HWoZPLIx9G",10/12/2015,https://twitter.com/younesamrani2/status/674932732061962240,Twitter Web Client,fr,5,5
6.74927E+17,563629852,,,,,Encore un petit peu de sociologie politique (avec une belle intro) #SocioNoel https://t.co/kNGV8sBjD8,10/12/2015,https://twitter.com/balleverte/status/674926853946253313,Twitter for Android,fr,1,2
6.74921E+17,2917238909,,,,,Mauger,,,,,,
6.74918E+17,478599072,,,,,"Bonus #SocioNoel pendant que j'y pense (en pleine prépa de cours): ""le cens caché"" de D. Gaxie",,,,,,
6.74912E+17,18565111,,,,,#SocioNoel « Psychologie des Foules » de Gustave Le Bon,,,,,,
6.74907E+17,802025095,,,,,Dur de choisir un seul livre de Charles Tilly pour #SocioNoel j10. Disons Coercion,,,,,,
6.74903E+17,468761902,,,,,Je les ai pas fait hier maaaaais #PhiloNoel ELOGE DE LA FAIBLESSE D'ALEXANDRE JOLLIEN JE SUIS AMOUREUX DE CET HOMME MON DIEU.,10/12/2015,https://twitter.com/Nathanarchiste/status/674903133009637376,Twitter Web Client,fr,0,1
6.74903E+17,468761902,6.74903E+17,468761902,,,Je rattrape le retard : #PhiloNoël Le Phèdre de Platon,,,,,,
6.74904E+17,468761902,6.74903E+17,468761902,,,#SocioNoël Romans très intéressants sur les transfuges de classe : En finir avec Eddy Bellegueule (E Louis) et Retour à Reims (D Eribon),10/12/2015,https://twitter.com/Nathanarchiste/status/674903645385842689,Twitter Web Client,fr,1,0
6.74903E+17,18291444,,,,,#SocioNoel  Encore Descola Tout est dans le titre. #mustread https://t.co/CZzNAXlY5F,10/12/2015,https://twitter.com/dan_maku/status/674903131008974848,TweetDeck,fr,1,1
6.74903E+17,1580447905,,,,,#SocioNoel ok mais pourquoi pas #PhiloNoel avec ce pav... manuel ? https://t.co/iuUO70lOMi https://t.co/vkurJwVgPG,10/12/2015,https://twitter.com/Morifen333/status/674902776208601088,TweetDeck,fr,1,1
6.74902E+17,1580447905,,,,,#SocioNoel Il est passé lui ? C'était notre bible en cours de socio du racisme. https://t.co/aZkcLAC5pw,10/12/2015,https://twitter.com/Morifen333/status/674901885841723392,TweetDeck,fr,1,4
6.74901E+17,6964622,,,,,Pour comprendre ce qu'Internet a fait à la démocratie : https://t.co/HbHhho7mvg #SocioNoel @Karmacoma,10/12/2015,https://twitter.com/PierreM/status/674901428532572160,Twitter Web Client,fr,1,1
6.749E+17,217210001,,,,,#SocioNoel J9 : Encore de la socio urbaine. Parce que j'adore ça. https://t.co/i8zn3EieBU,10/12/2015,https://twitter.com/Lil_RoXaNe/status/674900077882798080,Twitter for Android,fr,3,2
6.7462E+17,34234023,,,,,#SocioNoel je cherche les + belles œuvres ds RG : «Les RG avaient cette capacité à faire quasiment de la sociologie» https://t.co/FGDhK4RTgF,09/12/2015,https://twitter.com/Uxlco0/status/674619660004929536,Twitter Web Client,fr,0,0
6.74556E+17,20667965,,,,,#SocioNoel,09/12/2015,https://twitter.com/ydoush/status/674555732424007681,Twitter Web Client,und,0,0
6.74547E+17,1522114842,,,,,Ah pour mes nouveaux abonnés d'hier : bienvenu. la plupart du temps je dis rien d'intéressant. Parfois je dis trucs féministes et-,09/12/2015,https://twitter.com/MissaAndriana/status/674547058527838208,Twitter Web Client,fr,0,1
6.74547E+17,1522114842,6.74547E+17,1522114842,,,-je tweet des oeuvres d'art sur #SocioNoel qui est un hashtag regroupant des conseils de lectures d'ouvrages socio #logique,09/12/2015,https://twitter.com/MissaAndriana/status/674547323939201024,Twitter Web Client,fr,0,1
6.72422E+17,262671176,6.72421E+17,262671176,,,#SocioNoel sur la réception de la socio,,,,,,
6.72422E+17,262671176,6.72422E+17,262671176,,,#SocioNoel Et c'est probablement le livre en lien avec la socio que j'ai le plus offert/fait lire à des non-sociologues.,03/12/2015,https://twitter.com/sociosauvage/status/672422136309501952,Twitter Web Client,fr,2,1
6.72413E+17,3165378917,,,,,#SocioNoel Un livre engagé,,,,,,
6.7241E+17,4267764334,,,,,#SocioNoel au sens strict : LE livre de socio à offrir autour de vous pour Noël,,,,,,
6.72408E+17,468761902,,,,,#SocioNoel Je lis ça : https://t.co/GHA2fhpndz et c'est très intéressant,,,,,,
6.72404E+17,479549227,,,,,Pour le jour 3 de #SocioNoel : L'anatomie politique. Catégorisations et idéologies du sexe - Nicole-Claude Mathieu https://t.co/2p8hcMZa8x,03/12/2015,https://twitter.com/Comtesse_Leia/status/672403705174597632,Twitter Web Client,fr,2,1
6.72385E+17,563629852,,,,,#SocioNoel en accord avec mon cours de l'après-midi. Une socio-histoire du handicap. https://t.co/wME6vXS3Xg,03/12/2015,https://twitter.com/balleverte/status/672384719670157312,Twitter for Android,fr,4,2
6.72383E+17,299883408,,,,,La frustration relative générée par l'écart entre un faible patrimoine et l'envie d'acheter les livres de #SocioNoel fait monter le FN.,03/12/2015,https://twitter.com/Ostpolitik/status/672382902408187904,Twitter Web Client,fr,10,13
6.72375E+17,898433816,,,,,Devrai-je établir une liste de tous les livres cités pour #SocioNoël sur mon blog ?,03/12/2015,https://twitter.com/CobbleAndFrame/status/672375474597818368,Twitter Web Client,fr,0,3
6.72333E+17,217210001,,,,,"J4 : ""Les inaudibles",,,,,,
6.72371E+17,6964622,6.72333E+17,217210001,,,.@Lil_RoXaNe J4 le 3/12 c'est interdit dans le règlement #SocioNoel :-) si c'est cm ça jen mets 1 autre du mm thême https://t.co/GS0YHjJO0Z,03/12/2015,https://twitter.com/PierreM/status/672370523347750912,Twitter Web Client,fr,3,2
6.72365E+17,1306684022,,,,,Pour #SocioNoel je voudrais decouvrir des femmes écrivains. Simone Weil,,,,,,
6.72365E+17,18291444,,,,,#SocioNoel belle mise en perspective des façons de penserr l'ethnie: phenotypique,,,,,,
6.72364E+17,2919350415,,,,,3 #SocioNoel 10a de marche des beurs. Pcq #BOUAMAMA n'a rien lâché et ns a instruit o passage. Gros big up. https://t.co/xnW6HXVeru,03/12/2015,https://twitter.com/coucoubeubeu/status/672363693875818497,Twitter Web Client,fr,5,3
6.72363E+17,18565111,,,,,#SocioNoel le toujours d’actualité « Sur la télévision » de Bourdieu,03/12/2015,https://twitter.com/bfontn/status/672363344230264832,Twitter for Mac,fr,1,0
6.73875E+17,479549227,6.73875E+17,479549227,,,@sociosauvage remarques que je trouve très pertinentes sur la division du travail scientifique,,,,,,
6.72753E+17,38652138,,,,,#SocioNoel Polanyi,,,,,,
6.72727E+17,217210001,,,,,#SocioNoel J4 : un sociologue en sweat à capuche sur le 4eme de couv. https://t.co/75JB7evrvj,04/12/2015,https://twitter.com/Lil_RoXaNe/status/672726507861708800,Twitter for Android,fr,5,5
6.72726E+17,299696283,,,,,#SocioNoel https://t.co/NlWHnVFkOC,04/12/2015,https://twitter.com/m_lallouet/status/672726069628289025,Twitter Web Client,und,1,1
6.72722E+17,39468893,,,,,#SocioNoël Jour 4 - Je crois,,,,,,
6.72721E+17,479549227,,,,,Pour #SocioNoel jour 4 : La mesure de l'Etat - Eric Brian. https://t.co/srTlUdFJJw,04/12/2015,https://twitter.com/Comtesse_Leia/status/672720585164738560,Twitter Web Client,fr,2,2
6.72718E+17,2400419012,,,,,"J4. Un des premiers livre que j'ai lu en socio: ""L'invention de la violence"" de Mucchielli. Eclairant. #SocioNoel https://t.co/PhUmeeJqSj",04/12/2015,https://twitter.com/sociodeter/status/672718198911930369,Twitter Web Client,fr,3,2
6.72712E+17,19659368,,,,,#SocioNoel J4: Columbo,,,,,,
6.72713E+17,19659368,6.72712E+17,19659368,,,#SocioNoel Le livre que je lis en ce moment. Une application de la socio de Bourdieu à la série Columbo. Facile à lire et intéressant.,04/12/2015,https://twitter.com/Silmalia/status/672713370794070016,Twitter for Android,fr,0,0
6.72708E+17,743485476,,,,,#SocioNoel Gail Pheterson,,,,,,
6.72696E+17,1522114842,,,,,J3 sur #SocioNoel : 1 gravure de Gustave Doré,,,,,,
6.72703E+17,1522114842,6.72696E+17,1522114842,,,(T'as vu j'ai réussi a calé de l'histoire de l'art ET de la littérature sur #SocioNoel),04/12/2015,https://twitter.com/MissaAndriana/status/672702562081054720,Twitter Web Client,fr,0,0
6.72701E+17,1522114842,6.72696E+17,1522114842,,,#SocioNoel Et si vous voulez lire le passage illustré,,,,,,
